brand_clean_encoded,condition_encoded,location_clean_encoded,phone_model_clean_encoded,storage_gb,ram_gb,is_member_flag,price,title,brand,model,condition,location,storage,ram,phone_model,brand_clean,location_clean,phone_model_clean
0,1,4,102,1.1670253922213827,-0.04410889209389428,0.7196605824810245,105000.0,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
10,0,4,43,1.1670253922213827,0.31377258534135316,0.7196605824810245,70000.0,Samsung Galaxy S21 Ultra 256GB 12GB RAM 5G (Brand New),Samsung,Galaxy S21 Ultra 256GB 12GB RAM 5G,Brand New,Colombo,256GB,12GB,Galaxy S21 Ultra,Samsung,Colombo,Galaxy S21 Ultra
13,1,4,93,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,11990.0,Vivo Y17 8GB/256GB (Used),Vivo,Y17 8GB/256GB,Used,Colombo,8GB,8GB,Y17,Vivo,Colombo,Y17
0,1,8,102,3.74181498001403,-0.04410889209389428,0.7196605824810245,84999.0,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,Used,Kalutara,512GB,Unknown,iPhone 12 Pro,Apple,Kalutara,iPhone 12 Pro
2,0,4,67,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,92999.0,Honor X9D 12GB 256GB (Brand New),Honor,X9D 12GB 256GB,Brand New,Colombo,12GB,Unknown,X9D,Honor,Colombo,Other
1,1,4,77,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,91990.0,Google Pixel 8 128GB (Used),Google,Pixel 8 128GB,Used,Colombo,128GB,Unknown,Pixel 8,Google,Colombo,Pixel 8
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,139990.0,Apple iPhone 15 128 gb / (Used),Apple,iPhone 15 128 gb /,Used,Colombo,128GB,Unknown,iPhone 15 128 gb,Apple,Colombo,Other
10,0,4,24,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,47800.0,Samsung Galaxy A16 6GB | 128GB (Brand New),Samsung,Galaxy A16 6GB | 128GB,Brand New,Colombo,6GB,6GB,Galaxy A16,Samsung,Colombo,Galaxy A16
10,1,8,46,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,84900.0,Samsung Galaxy S23 (Used),Samsung,Galaxy S23,Used,Kalutara,Unknown,Unknown,Galaxy S23,Samsung,Kalutara,Galaxy S23
13,1,4,93,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,13500.0,Vivo Y17 (Used),Vivo,Y17,Used,Colombo,Unknown,Unknown,Y17,Vivo,Colombo,Y17
0,1,4,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,86430.0,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,Used,Colombo,128GB,Unknown,iPhone 12,Apple,Colombo,iPhone 12
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,71430.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Colombo,128GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
13,1,4,96,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,10500.0,Vivo Y93 (Used),Vivo,Y93,Used,Colombo,Unknown,Unknown,Y93,Vivo,Colombo,Y93
0,1,6,112,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,157000.0,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,Used,Gampaha,Unknown,Unknown,iPhone 14 Pro Max,Apple,Gampaha,iPhone 14 Pro Max
10,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,23500.0,Samsung Galaxy M14 (Used),Samsung,Galaxy M14,Used,Colombo,Unknown,Unknown,Galaxy M14,Samsung,Colombo,Other
0,1,10,102,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,97999.0,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,Used,Kurunegala,256GB,Unknown,iPhone 12 Pro,Apple,Kurunegala,iPhone 12 Pro
10,0,4,25,-1.3675331082620044,-0.40199036952914174,0.7196605824810245,45200.0,Samsung Galaxy A17 4GB | 128GB (Brand New),Samsung,Galaxy A17 4GB | 128GB,Brand New,Colombo,4GB,4GB,Galaxy A17,Samsung,Colombo,Galaxy A17
0,1,4,103,1.1670253922213827,-0.04410889209389428,0.7196605824810245,136460.0,Apple iPhone 12 Pro Max 256GB (Used),Apple,iPhone 12 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 12 Pro Max,Apple,Colombo,iPhone 12 Pro Max
0,0,4,126,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,406000.0,Apple iPhone 17 Pro Max (Brand New),Apple,iPhone 17 Pro Max,Brand New,Colombo,Unknown,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,105460.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Colombo,128GB,Unknown,iPhone 13,Apple,Colombo,iPhone 13
0,0,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,445000.0,Apple iPhone 17 Pro Max 256GB X/A (Brand New),Apple,iPhone 17 Pro Max 256GB X/A,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max X/A,Apple,Colombo,Other
10,0,4,25,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,56500.0,Samsung Galaxy A17 8GB | 256GB (Brand New),Samsung,Galaxy A17 8GB | 256GB,Brand New,Colombo,8GB,8GB,Galaxy A17,Samsung,Colombo,Galaxy A17
0,1,4,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,75000.0,Apple iPhone 12 (Used),Apple,iPhone 12,Used,Colombo,Unknown,Unknown,iPhone 12,Apple,Colombo,iPhone 12
0,1,4,137,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,55000.0,Apple iPhone XS (Used),Apple,iPhone XS,Used,Colombo,Unknown,Unknown,iPhone XS,Apple,Colombo,iPhone XS
0,0,4,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,435000.0,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
10,1,4,30,1.1670253922213827,-0.04410889209389428,0.7196605824810245,55000.0,Samsung Galaxy A54 256GB (Used),Samsung,Galaxy A54 256GB,Used,Colombo,256GB,Unknown,Galaxy A54,Samsung,Colombo,Galaxy A54
8,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,61990.0,Oscal Pilot 1 256GB (Used),Other,Oscal Pilot 1 256GB,Used,Colombo,256GB,Unknown,Oscal Pilot 1,Other,Colombo,Other
11,1,8,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,10000.0,Sony Xperia 1 (Used),Sony,Xperia 1,Used,Kalutara,Unknown,Unknown,Xperia 1,Sony,Kalutara,Other
10,0,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,153999.0,Samsung Galaxy S25 FE 8GB 256GB VEITNAM (Brand New),Samsung,Galaxy S25 FE 8GB 256GB VEITNAM,Brand New,Colombo,8GB,Unknown,Galaxy S25 FE VEITNAM,Samsung,Colombo,Other
0,1,12,101,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,81000.0,Apple iPhone 12 (Used),Apple,iPhone 12,Used,Monaragala,Unknown,Unknown,iPhone 12,Apple,Other,iPhone 12
0,1,8,103,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,122999.0,Apple iPhone 12 Pro Max 128GB (Used),Apple,iPhone 12 Pro Max 128GB,Used,Kalutara,128GB,Unknown,iPhone 12 Pro Max,Apple,Kalutara,iPhone 12 Pro Max
0,1,6,97,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,58000.0,Apple iPhone 11 256GB (Used),Apple,iPhone 11 256GB,Used,Gampaha,256GB,Unknown,iPhone 11,Apple,Gampaha,iPhone 11
0,1,6,129,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,22000.0,Apple iPhone 7 Plus (Used),Apple,iPhone 7 Plus,Used,Gampaha,Unknown,Unknown,iPhone 7 Plus,Apple,Gampaha,iPhone 7 Plus
10,0,4,49,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,151999.0,Samsung Galaxy S24 8GB 256GB (Brand New),Samsung,Galaxy S24 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy S24,Samsung,Colombo,Galaxy S24
14,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,20000.0,Xiaomi 12C 4G (Used),Xiaomi,12C 4G,Used,Colombo,Unknown,Unknown,12C 4G,Xiaomi,Colombo,Other
10,0,4,25,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,55400.0,Samsung Galaxy A17 6GB | 128GB (Brand New),Samsung,Galaxy A17 6GB | 128GB,Brand New,Colombo,6GB,6GB,Galaxy A17,Samsung,Colombo,Galaxy A17
0,1,8,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,119999.0,Apple iPhone 14 14/128GB.. (Used),Apple,iPhone 14 14/128GB..,Used,Kalutara,128GB,Unknown,iPhone 14 14,Apple,Kalutara,Other
14,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,21500.0,Xiaomi Redmi Note 11 128GB (Used),Xiaomi,Redmi Note 11 128GB,Used,Colombo,128GB,Unknown,Note 11,Xiaomi,Colombo,Other
0,0,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,404900.0,Apple iPhone 17 Pro Max 256GB. {ESIM} (Brand New),Apple,iPhone 17 Pro Max 256GB. {ESIM},Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max . {ESIM,Apple,Colombo,Other
10,0,4,18,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,32499.0,Samsung Galaxy A06 6GB 128GB (Brand New),Samsung,Galaxy A06 6GB 128GB,Brand New,Colombo,6GB,Unknown,Galaxy A06,Samsung,Colombo,Galaxy A06
10,0,4,25,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,58900.0,Samsung Galaxy A17 8GB | 256GB (Brand New),Samsung,Galaxy A17 8GB | 256GB,Brand New,Colombo,8GB,8GB,Galaxy A17,Samsung,Colombo,Galaxy A17
0,1,8,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,106999.0,Apple iPhone 13 13/128GB.. (Used),Apple,iPhone 13 13/128GB..,Used,Kalutara,128GB,Unknown,iPhone 13 13,Apple,Kalutara,Other
0,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,197000.0,Apple iPhone 16 5G 256GB full (Used),Apple,iPhone 16 5G 256GB full,Used,Colombo,256GB,Unknown,iPhone 16 full,Apple,Colombo,Other
0,1,4,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,150000.0,Apple iPhone 15 128GB (Used),Apple,iPhone 15 128GB,Used,Colombo,128GB,Unknown,iPhone 15,Apple,Colombo,iPhone 15
0,1,4,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,129000.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Colombo,128GB,Unknown,iPhone 14,Apple,Colombo,iPhone 14
0,1,1,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,71900.0,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,Used,Anuradhapura,128GB,Unknown,iPhone 12,Apple,Anuradhapura,iPhone 12
10,1,4,67,-1.2870709336434842,0.31377258534135316,0.7196605824810245,215000.0,Samsung Galaxy S24 Ultra 12GB|512GB Dual sim (Used),Samsung,Galaxy S24 Ultra 12GB|512GB Dual sim,Used,Colombo,12GB,12GB,Galaxy S24 Ultra Dual sim,Samsung,Colombo,Other
10,0,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,51000.0,Samsung Galaxy F17 5G 6/128 (Brand New),Samsung,Galaxy F17 5G 6/128,Brand New,Colombo,Unknown,Unknown,Galaxy F17 6/128,Samsung,Colombo,Other
13,1,8,93,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,13998.0,Vivo Y17 8GB. 255GB (Used),Vivo,Y17 8GB. 255GB,Used,Kalutara,8GB,Unknown,Y17,Vivo,Kalutara,Y17
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,118000.0,Apple iPhone 13 Pro 5G- cinematic (Used),Apple,iPhone 13 Pro 5G- cinematic,Used,Colombo,Unknown,Unknown,iPhone 13 Pro - cinematic,Apple,Colombo,Other
0,0,4,125,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,369990.0,Apple iPhone 17 Pro (Brand New),Apple,iPhone 17 Pro,Brand New,Colombo,Unknown,Unknown,iPhone 17 Pro,Apple,Colombo,iPhone 17 Pro
10,0,9,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,284900.0,Samsung Galaxy S25 Ultra 12/256 (Brand New),Samsung,Galaxy S25 Ultra 12/256,Brand New,Kandy,Unknown,Unknown,Galaxy S25 Ultra 12/256,Samsung,Kandy,Other
0,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,29500.0,Apple iPhone 8 Plus 256GB Full Set Box (Used),Apple,iPhone 8 Plus 256GB Full Set Box,Used,Colombo,256GB,Unknown,iPhone 8 Plus Box,Apple,Colombo,Other
0,0,4,124,1.1670253922213827,-0.04410889209389428,0.7196605824810245,273900.0,Apple iPhone 17 256GB. (Brand New),Apple,iPhone 17 256GB.,Brand New,Colombo,256GB,Unknown,iPhone 17,Apple,Colombo,iPhone 17
0,1,14,134,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,32000.0,Apple iPhone X (Used),Apple,iPhone X,Used,Ratnapura,Unknown,Unknown,iPhone X,Apple,Ratnapura,iPhone X
10,0,4,25,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,57999.0,Samsung Galaxy A17 5G 8GB 256GB (Brand New),Samsung,Galaxy A17 5G 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A17,Samsung,Colombo,Galaxy A17
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,65000.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
0,1,4,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,385000.0,Apple iPhone 17 Pro Max 256GB (Used),Apple,iPhone 17 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
0,0,4,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,401990.0,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
0,1,4,121,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,255000.0,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,Used,Colombo,128GB,Unknown,iPhone 16 Pro,Apple,Colombo,iPhone 16 Pro
0,1,4,121,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,248000.0,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,Used,Colombo,128GB,Unknown,iPhone 16 Pro,Apple,Colombo,iPhone 16 Pro
10,1,4,51,-1.2870709336434842,0.31377258534135316,0.7196605824810245,189000.0,Samsung Galaxy S24 Ultra 12GB|256GB (Used),Samsung,Galaxy S24 Ultra 12GB|256GB,Used,Colombo,12GB,12GB,Galaxy S24 Ultra,Samsung,Colombo,Galaxy S24 Ultra
0,1,4,106,1.1670253922213827,-0.04410889209389428,0.7196605824810245,135000.0,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 13 Pro,Apple,Colombo,iPhone 13 Pro
0,1,1,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,61900.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Anuradhapura,128GB,Unknown,iPhone 11,Apple,Anuradhapura,iPhone 11
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,102000.0,Apple iPhone 13 5G- cinematic (Used),Apple,iPhone 13 5G- cinematic,Used,Colombo,Unknown,Unknown,iPhone 13 - cinematic,Apple,Colombo,Other
1,1,4,75,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,78360.0,Google Pixel 7 Pro 128GB (Used),Google,Pixel 7 Pro 128GB,Used,Colombo,128GB,Unknown,Pixel 7 Pro,Google,Colombo,Pixel 7 Pro
10,0,4,19,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,35499.0,Samsung Galaxy A07 6GB 128GB (Brand New),Samsung,Galaxy A07 6GB 128GB,Brand New,Colombo,6GB,Unknown,Galaxy A07,Samsung,Colombo,Galaxy A07
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,84999.0,"Apple iPhone 12 12/128GB,, (Used)",Apple,"iPhone 12 12/128GB,,",Used,Colombo,128GB,Unknown,iPhone 12 12,Apple,Colombo,Other
10,0,4,38,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,47500.0,Samsung Galaxy M16 6GB | 128GB (Brand New),Samsung,Galaxy M16 6GB | 128GB,Brand New,Colombo,6GB,6GB,Galaxy M16,Samsung,Colombo,Galaxy M16
8,1,5,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,55500.0,Moto EDGE 50 Fusion12/256 (Used),Other,Moto EDGE 50 Fusion12/256,Used,Galle,Unknown,Unknown,Moto EDGE 50 Fusion12/256,Other,Galle,Other
0,0,4,119,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,218900.0,Apple iPhone 16 128GB. (Brand New),Apple,iPhone 16 128GB.,Brand New,Colombo,128GB,Unknown,iPhone 16,Apple,Colombo,iPhone 16
10,0,4,19,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,40999.0,Samsung Galaxy A07 8GB 256GB (Brand New),Samsung,Galaxy A07 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A07,Samsung,Colombo,Galaxy A07
10,0,4,38,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,55500.0,Samsung Galaxy M16 8GB | 128GB (Brand New),Samsung,Galaxy M16 8GB | 128GB,Brand New,Colombo,8GB,8GB,Galaxy M16,Samsung,Colombo,Galaxy M16
1,1,4,73,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,65360.0,Google Pixel 6a 128GB (Used),Google,Pixel 6a 128GB,Used,Colombo,128GB,Unknown,Pixel 6a,Google,Colombo,Pixel 6a
0,1,4,106,1.1670253922213827,-0.04410889209389428,0.7196605824810245,135000.0,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 13 Pro,Apple,Colombo,iPhone 13 Pro
1,1,4,74,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,61500.0,Google Pixel 7 8GB 128GB (Used),Google,Pixel 7 8GB 128GB,Used,Colombo,8GB,Unknown,Pixel 7,Google,Colombo,Pixel 7
0,1,4,118,1.1670253922213827,-0.04410889209389428,0.7196605824810245,234000.0,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 15 Pro Max,Apple,Colombo,iPhone 15 Pro Max
1,1,4,76,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,54900.0,Google Pixel 7a 5G 128GB 8GB RAM (Used),Google,Pixel 7a 5G 128GB 8GB RAM,Used,Colombo,128GB,8GB,Pixel 7a,Google,Colombo,Pixel 7a
13,1,4,67,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,9300.0,Vivo Y93 6GB** 128GB/--/y85 (Used),Vivo,Y93 6GB** 128GB/--/y85,Used,Colombo,6GB,Unknown,Y93 ** /--/y85,Vivo,Colombo,Other
0,1,4,111,1.1670253922213827,-0.04410889209389428,0.7196605824810245,179000.0,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 14 Pro,Apple,Colombo,iPhone 14 Pro
4,1,5,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,29500.0,Infinix Hot 50i (Used),Infinix,Hot 50i,Used,Galle,Unknown,Unknown,Hot 50i,Infinix,Galle,Other
0,1,8,99,1.1670253922213827,-0.04410889209389428,0.7196605824810245,84999.0,Apple iPhone 11 Pro 256GB.. (Used),Apple,iPhone 11 Pro 256GB..,Used,Kalutara,256GB,Unknown,iPhone 11 Pro,Apple,Kalutara,iPhone 11 Pro
1,0,4,80,1.1670253922213827,-0.04410889209389428,0.7196605824810245,229999.0,Google Pixel 9 Pro 256GB (Brand New),Google,Pixel 9 Pro 256GB,Brand New,Colombo,256GB,Unknown,Pixel 9 Pro,Google,Colombo,Pixel 9 Pro
8,0,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,74999.0,Xiaomi (Brand New),Other,Xiaomi,Brand New,Colombo,Unknown,Unknown,Xiaomi,Other,Colombo,Other
7,1,8,10,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,14998.0,Oppo A31 8GB .. 256GB (Used),Oppo,A31 8GB .. 256GB,Used,Kalutara,8GB,Unknown,A31,Oppo,Kalutara,A31
14,0,9,65,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,94900.0,Xiaomi Redmi Note 15 5G (Brand New),Xiaomi,Redmi Note 15 5G,Brand New,Kandy,Unknown,Unknown,Note 15,Xiaomi,Kandy,Note 15
7,1,8,67,-1.3474175646073743,-0.04410889209389428,-1.3895439382722716,12900.0,Oppo F19 6GB 128GB (Used),Oppo,F19 6GB 128GB,Used,Kalutara,6GB,Unknown,F19,Oppo,Kalutara,Other
0,1,4,112,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,189000.0,Apple iPhone 14 Pro Max 128GB (Used),Apple,iPhone 14 Pro Max 128GB,Used,Colombo,128GB,Unknown,iPhone 14 Pro Max,Apple,Colombo,iPhone 14 Pro Max
10,0,4,39,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,55700.0,Samsung Galaxy M17 8GB | 128GB (Brand New),Samsung,Galaxy M17 8GB | 128GB,Brand New,Colombo,8GB,8GB,Galaxy M17,Samsung,Colombo,Galaxy M17
0,0,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,223999.0,Apple iPhone 16 16/128GB.. (Brand New),Apple,iPhone 16 16/128GB..,Brand New,Colombo,128GB,Unknown,iPhone 16 16,Apple,Colombo,Other
0,1,4,122,1.1670253922213827,-0.04410889209389428,0.7196605824810245,280360.0,Apple iPhone 16 Pro Max 256GB (Used),Apple,iPhone 16 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 16 Pro Max,Apple,Colombo,iPhone 16 Pro Max
0,0,4,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,417000.0,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
7,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,11990.0,Oppo A31 8GB|256GB r (Used),Oppo,A31 8GB|256GB r,Used,Colombo,8GB,8GB,A31 r,Oppo,Colombo,Other
10,1,4,23,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,28500.0,Samsung Galaxy A15 / 4GB 128GB (Used),Samsung,Galaxy A15 / 4GB 128GB,Used,Colombo,4GB,Unknown,Galaxy A15,Samsung,Colombo,Galaxy A15
0,0,4,112,1.1670253922213827,-0.04410889209389428,0.7196605824810245,269990.0,Apple iPhone 14 Pro Max 256GB (Brand New),Apple,iPhone 14 Pro Max 256GB,Brand New,Colombo,256GB,Unknown,iPhone 14 Pro Max,Apple,Colombo,iPhone 14 Pro Max
14,0,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,61999.0,Xiaomi NOTE 15 8GB 256GB (Brand New),Xiaomi,NOTE 15 8GB 256GB,Brand New,Colombo,8GB,Unknown,NOTE 15,Xiaomi,Colombo,Other
0,0,4,124,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,265000.0,Apple iPhone 17 (Brand New),Apple,iPhone 17,Brand New,Colombo,Unknown,Unknown,iPhone 17,Apple,Colombo,iPhone 17
14,0,9,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,67900.0,Xiaomi Redmi Note 15 6/128 (Brand New),Xiaomi,Redmi Note 15 6/128,Brand New,Kandy,Unknown,Unknown,Note 15 6/128,Xiaomi,Kandy,Other
0,1,4,109,1.1670253922213827,-0.04410889209389428,0.7196605824810245,120990.0,Apple iPhone 14 256GB (Used),Apple,iPhone 14 256GB,Used,Colombo,256GB,Unknown,iPhone 14,Apple,Colombo,iPhone 14
0,1,4,118,1.1670253922213827,-0.04410889209389428,0.7196605824810245,239000.0,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 15 Pro Max,Apple,Colombo,iPhone 15 Pro Max
0,1,4,120,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,109360.0,Apple iPhone 16 Plus 128GB (Used),Apple,iPhone 16 Plus 128GB,Used,Colombo,128GB,Unknown,iPhone 16 Plus,Apple,Colombo,iPhone 16 Plus
7,1,4,67,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,9300.0,Oppo A3s 6GB/128GB w (Used),Oppo,A3s 6GB/128GB w,Used,Colombo,6GB,6GB,A3s w,Oppo,Colombo,Other
1,1,4,71,1.1670253922213827,-0.04410889209389428,0.7196605824810245,58900.0,Google Pixel 6 256 GB (Used),Google,Pixel 6 256 GB,Used,Colombo,256GB,Unknown,Pixel 6,Google,Colombo,Pixel 6
10,1,4,46,1.1670253922213827,-0.04410889209389428,0.7196605824810245,97500.0,Samsung Galaxy S23+ 256GB (Used),Samsung,Galaxy S23+ 256GB,Used,Colombo,256GB,Unknown,Galaxy S23,Samsung,Colombo,Galaxy S23
0,0,4,124,1.1670253922213827,-0.04410889209389428,0.7196605824810245,261000.0,Apple iPhone 17 256GB (Brand New),Apple,iPhone 17 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17,Apple,Colombo,iPhone 17
0,1,4,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,119900.0,Apple iPhone 14 (Used),Apple,iPhone 14,Used,Colombo,Unknown,Unknown,iPhone 14,Apple,Colombo,iPhone 14
0,1,9,129,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,26000.0,Apple iPhone 7 Plus (Used),Apple,iPhone 7 Plus,Used,Kandy,Unknown,Unknown,iPhone 7 Plus,Apple,Kandy,iPhone 7 Plus
10,1,4,33,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,21000.0,Samsung Galaxy F05 / 4GB 64GB (Used),Samsung,Galaxy F05 / 4GB 64GB,Used,Colombo,4GB,Unknown,Galaxy F05,Samsung,Colombo,Galaxy F05
10,1,4,48,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,145000.0,Samsung Galaxy S23 Ultra (Used),Samsung,Galaxy S23 Ultra,Used,Colombo,Unknown,Unknown,Galaxy S23 Ultra,Samsung,Colombo,Galaxy S23 Ultra
0,0,4,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,185900.0,Apple iPhone 15 128GB. (Brand New),Apple,iPhone 15 128GB.,Brand New,Colombo,128GB,Unknown,iPhone 15,Apple,Colombo,iPhone 15
